833	191	1170	5
91	949	1171	8
369	579	1172	5
289	836	1173	2
208	563	1174	6
198	306	1175	5
849	480	1176	3
933	837	1177	10
833	599	1178	1
63	953	1179	7
753	916	1180	10
221	282	1181	5
620	410	1182	2
969	229	1183	6
292	848	1184	9
137	920	1185	5
324	346	1186	4
554	305	1187	2
527	344	1188	10
75	757	1189	2
913	452	1190	9
805	663	1191	10
512	77	1192	1
131	199	1193	4
261	136	1194	9
836	372	1195	5
118	924	1196	9
384	453	1197	8
941	501	1198	10
155	460	1199	3
526	217	1200	6
42	9	1201	5
60	915	1202	8
23	603	1203	1
453	455	1204	4
157	18	1205	9
263	103	1206	7
512	427	1207	4
147	223	1208	7
164	844	1209	7
322	406	1210	5
431	515	1211	2
921	940	1212	10
276	454	1213	1
424	851	1214	7
914	496	1215	9
146	264	1216	3
696	91	1217	1
685	246	1218	2
822	411	1219	1
458	982	1220	4
371	303	1221	5
313	19	1222	7
708	85	1223	8
532	549	1224	3
71	982	1225	6
866	795	1226	7
106	587	1227	8
210	724	1228	4
689	109	1229	1
625	484	1230	7
977	369	1231	1
602	532	1232	9
305	259	1233	1
271	956	1234	8
40	487	1235	6
911	940	1236	7
239	62	1237	2
378	696	1238	8
99	25	1239	9
770	508	1240	1
196	561	1241	7
976	307	1242	3
591	126	1243	8
791	62	1244	8
448	302	1245	4
712	660	1246	2
858	91	1247	10
907	565	1248	5
566	639	1249	10
224	977	1250	1
111	827	1251	3
821	708	1252	2
193	869	1253	7
376	318	1254	1
17	986	1255	10
668	972	1256	2
113	917	1257	10
269	928	1258	7
770	629	1259	3
737	600	1260	4
323	23	1261	10
570	810	1262	4
178	751	1263	3
569	545	1264	6
636	404	1265	5
860	414	1266	1
753	973	1267	3
988	118	1268	5
864	70	1269	8
877	628	1270	3
650	114	1271	10
716	294	1272	9
727	338	1273	9
624	484	1274	2
448	54	1275	5
572	731	1276	10
395	185	1277	1
405	881	1278	6
913	978	1279	9
150	978	1280	1
901	195	1281	7
895	399	1282	2
930	504	1283	6
133	705	1284	9
951	198	1285	3
888	173	1286	3
557	962	1287	4
250	86	1288	9
481	960	1289	10
351	959	1290	3
204	480	1291	7
583	170	1292	9
341	153	1293	4
837	591	1294	2
321	476	1295	4
974	644	1296	2
190	128	1297	6
625	744	1298	9
244	683	1299	6
979	663	1300	4
653	130	1301	8
565	134	1302	6
703	6	1303	4
483	361	1304	4
346	247	1305	6
208	949	1306	9
817	101	1307	10
5	10	1308	9
146	543	1309	8
162	542	1310	4
206	760	1311	2
802	816	1312	3
31	139	1313	6
728	167	1314	8
37	505	1315	2
818	784	1316	5
748	500	1317	6
538	46	1318	3
395	804	1319	10
90	43	1320	6
615	367	1321	1
693	560	1322	5
323	131	1323	7
574	586	1324	6
531	990	1325	4
510	712	1326	10
172	739	1327	1
644	747	1328	3
780	779	1329	4
907	252	1330	6
373	116	1331	5
164	442	1332	6
272	260	1333	1
354	255	1334	4
379	22	1335	5
429	783	1336	6
127	153	1337	2
979	905	1338	1
726	512	1339	5
432	127	1340	8
639	440	1341	2
364	533	1342	3
280	473	1343	1
606	674	1344	4
899	706	1345	7
281	380	1346	5
885	726	1347	10
760	300	1348	8
711	175	1349	2
72	866	1350	7
927	126	1351	10
875	776	1352	5
143	514	1353	7
764	229	1354	8
450	228	1355	3
807	890	1356	9
86	154	1357	1
339	163	1358	10
710	944	1359	7
804	654	1360	2
473	345	1361	6
366	241	1362	6
742	660	1363	1
210	979	1364	1
740	771	1365	3
496	972	1366	5
283	689	1367	8
568	819	1368	8
496	537	1369	1
497	625	1370	10
628	801	1371	7
54	91	1372	7
740	212	1373	3
815	901	1374	2
920	156	1375	4
890	133	1376	5
172	125	1377	5
129	942	1378	5
160	608	1379	2
174	886	1380	3
493	523	1381	2
800	750	1382	4
714	906	1383	10
971	135	1384	1
371	730	1385	3
923	870	1386	6
906	721	1387	1
731	49	1388	8
394	305	1389	3
927	598	1390	4
357	946	1391	7
632	345	1392	9
13	19	1393	8
291	73	1394	9
171	265	1395	10
123	11	1396	10
739	696	1397	9
231	478	1398	4
638	80	1399	10
919	292	1400	9
210	522	1401	1
881	783	1402	3
258	85	1403	4
391	149	1404	6
790	768	1405	5
716	547	1406	8
155	365	1407	9
624	206	1408	5
656	967	1409	8
524	99	1410	2
310	610	1411	1
903	186	1412	10
634	354	1413	2
514	523	1414	8
425	539	1415	3
279	5	1416	5
537	384	1417	3
510	106	1418	6
376	265	1419	9
347	569	1420	3
924	863	1421	9
974	310	1422	10
607	218	1423	9
407	597	1424	4
860	324	1425	3
628	3	1426	4
157	207	1427	6
858	742	1428	7
632	563	1429	8
577	601	1430	8
763	825	1431	6
661	856	1432	6
255	870	1433	1
6	436	1434	1
451	785	1435	10
711	865	1436	2
56	299	1437	8
437	803	1438	9
238	338	1439	7
870	291	1440	6
114	820	1441	8
15	337	1442	8
126	513	1443	2
196	699	1444	7
880	424	1445	5
581	144	1446	2
881	287	1447	1
772	760	1448	9
198	999	1449	5
258	387	1450	6
329	524	1451	5
34	623	1452	9
869	497	1453	8
312	574	1454	8
908	832	1455	7
648	516	1456	3
626	461	1457	2
569	573	1458	6
585	403	1459	2
701	324	1460	9
217	692	1461	10
869	338	1462	2
618	663	1463	9
567	738	1464	1
430	377	1465	8
498	137	1466	9
956	613	1467	6
735	668	1468	5
307	7	1469	4
583	405	1470	10
791	772	1471	8
807	344	1472	8
399	518	1473	10
601	999	1474	1
338	293	1475	4
870	115	1476	5
390	243	1477	1
489	596	1478	8
736	544	1479	6
230	866	1480	2
611	635	1481	3
393	329	1482	2
131	451	1483	2
842	404	1484	2
131	453	1485	1
752	17	1486	1
218	695	1487	5
751	358	1488	10
902	163	1489	1
594	245	1490	10
911	713	1491	8
898	823	1492	2
266	512	1493	2
241	533	1494	10
249	705	1495	7
445	794	1496	9
758	722	1497	3
135	380	1498	10
996	999	1499	2
466	520	1500	3
944	530	1501	7
458	68	1502	7
767	643	1503	3
85	474	1504	7
840	843	1505	7
594	194	1506	6
749	416	1507	1
253	185	1508	1
397	942	1509	5
683	187	1510	3
881	947	1511	6
809	916	1512	2
506	64	1513	4
861	487	1514	8
88	827	1515	1
692	527	1516	1
880	429	1517	3
736	453	1518	2
61	199	1519	8
423	610	1520	9
116	289	1521	4
494	436	1522	10
806	111	1523	6
542	881	1524	4
628	884	1525	5
7	657	1526	8
14	843	1527	4
438	143	1528	1
536	542	1529	5
971	918	1530	5
620	291	1531	3
801	287	1532	10
253	806	1533	9
925	92	1534	4
494	507	1535	7
272	125	1536	4
294	486	1537	9
227	801	1538	10
905	573	1539	5
845	855	1540	10
102	39	1541	9
971	871	1542	10
196	479	1543	9
868	56	1544	6
865	284	1545	3
652	787	1546	10
230	654	1547	10
268	980	1548	6
811	413	1549	7
51	39	1550	2
311	681	1551	7
909	843	1552	1
613	259	1553	2
242	833	1554	8
382	361	1555	8
189	876	1556	7
34	14	1557	10
651	235	1558	2
86	80	1559	2
172	622	1560	10
819	518	1561	10
238	509	1562	2
900	199	1563	1
449	394	1564	1
858	799	1565	6
181	810	1566	3
185	160	1567	9
291	402	1568	1
568	722	1569	5
839	213	1570	4
66	681	1571	2
714	784	1572	3
900	284	1573	10
676	775	1574	7
109	81	1575	3
12	413	1576	6
814	291	1577	7
868	657	1578	8
200	237	1579	4
726	412	1580	7
942	46	1581	9
605	888	1582	2
615	295	1583	4
246	213	1584	8
927	888	1585	2
495	240	1586	3
853	908	1587	1
449	834	1588	1
384	587	1589	1
359	480	1590	10
221	242	1591	1
272	282	1592	4
793	720	1593	5
237	490	1594	9
794	264	1595	8
429	483	1596	3
39	848	1597	5
135	73	1598	1
126	484	1599	8
182	145	1600	7
192	886	1601	3
827	434	1602	1
435	888	1603	7
191	215	1604	2
808	485	1605	3
702	120	1606	6
37	780	1607	3
701	695	1608	10
751	570	1609	1
217	625	1610	2
892	719	1611	6
944	351	1612	1
394	132	1613	7
830	846	1614	4
958	654	1615	3
708	333	1616	10
411	970	1617	4
303	938	1618	10
352	669	1619	3
445	56	1620	9
400	864	1621	7
517	488	1622	9
875	970	1623	9
636	910	1624	7
606	404	1625	10
839	173	1626	3
484	763	1627	2
958	14	1628	7
637	279	1629	5
165	314	1630	3
320	610	1631	6
439	810	1632	3
28	94	1633	10
685	195	1634	5
865	749	1635	10
975	136	1636	3
267	320	1637	1
331	366	1638	3
620	575	1639	1
11	673	1640	10
315	990	1641	6
182	82	1642	3
896	816	1643	7
8	833	1644	4
698	123	1645	10
783	706	1646	7
319	338	1647	3
622	57	1648	10
682	387	1649	10
574	397	1650	5
604	779	1651	8
803	129	1652	6
654	328	1653	1
390	501	1654	1
23	814	1655	3
514	850	1656	9
701	398	1657	7
914	75	1658	10
618	218	1659	8
699	374	1660	9
388	874	1661	2
590	508	1662	9
583	21	1663	7
187	113	1664	3
299	528	1665	1
550	873	1666	3
